Fs,100
Logging Type,0
Initialization time,36.5
Waiting time,3
ax,ay,az,gx,gy,gz
-304,-10056,11524,-412,185,-79
-384,-10092,11728,-385,170,-77
-360,-9936,11648,-363,205,-76
-228,-10072,11704,-372,200,-50
-228,-10052,11708,-349,196,-53
-284,-10068,11668,-347,207,-57
-360,-10044,11800,-390,186,-65
-312,-10108,11744,-401,180,-89
-304,-9984,11580,-386,176,-67
-324,-10064,11740,-414,178,-58
-300,-10016,11584,-395,166,-67
-248,-10060,11668,-395,149,-76
-348,-10080,11756,-408,175,-79
-328,-10052,11684,-403,185,-76
-404,-10144,11488,-388,190,-62
-176,-9984,11708,-424,191,-67
-360,-10108,11764,-428,143,-55
-300,-10004,11604,-398,176,-80
-332,-9948,11700,-371,209,-70
-380,-10080,11696,-378,181,-67
-432,-9956,11516,-373,208,-75
-224,-9972,11704,-389,194,-41
-352,-10052,11728,-396,191,-53
-336,-10052,11640,-427,148,-70
-428,-10000,11660,-419,128,-61
-260,-10060,11696,-400,143,-77
-208,-10064,11712,-430,150,-72
-336,-10072,11648,-443,166,-64
-220,-9996,11712,-410,188,-64
-312,-10064,11528,-399,181,-93
-288,-9932,11704,-409,167,-76
-404,-10084,11684,-389,148,-80
-304,-10048,11692,-413,165,-36
-348,-9980,11660,-430,142,-75
-312,-10088,11564,-414,170,-80
-288,-9960,11576,-413,171,-68
-316,-10032,11680,-421,154,-94
-284,-10000,11676,-420,169,-72
-272,-10032,11668,-421,189,-67
-320,-9912,11556,-434,150,-75
-368,-10008,11792,-422,131,-79
-208,-9992,11592,-413,189,-71
-396,-10032,11616,-424,153,-76
-332,-10040,11680,-411,160,-72
-344,-10096,11740,-421,153,-72
-252,-10032,11548,-407,173,-61
-212,-9960,11600,-401,172,-69
-376,-9996,11760,-407,152,-69
-288,-9944,11680,-434,148,-74
-316,-10032,11572,-441,139,-73
-288,-9984,11592,-420,135,-76
-348,-9964,11768,-451,112,-80
-464,-10056,11520,-440,155,-63
-352,-9996,11572,-427,118,-93
-344,-10104,11704,-397,163,-76
-408,-10116,11700,-411,172,-77
-240,-10080,11660,-416,153,-64
-400,-9960,11712,-408,159,-59
-256,-9964,11812,-415,147,-89
-272,-10020,11760,-436,137,-83
-376,-10108,11616,-430,128,-72
-392,-10076,11668,-416,169,-77
-240,-9984,11596,-443,149,-81
-328,-10124,11624,-415,177,-61
-324,-9928,11624,-417,172,-80
-316,-10104,11672,-429,147,-95
-232,-9972,11696,-424,146,-71
-388,-10008,11532,-432,175,-91
-380,-10052,11616,-434,114,-74
-228,-10004,11648,-450,131,-78
-288,-10068,11632,-434,171,-90
-348,-10044,11676,-430,158,-62
-348,-10044,11524,-413,169,-62
-252,-9944,11572,-394,145,-85
-268,-9976,11520,-411,170,-77
-272,-9956,11620,-414,141,-73
-328,-10068,11644,-437,141,-71
-380,-10040,11656,-418,135,-85
-356,-9840,11736,-429,124,-89
-320,-9932,11664,-433,157,-94
-272,-10080,11648,-445,129,-100
-252,-10112,11624,-429,99,-114
-360,-10028,11676,-408,153,-83
-292,-10080,11656,-426,146,-72
-336,-10020,11608,-408,165,-76
-352,-10076,11680,-397,133,-73
-252,-10032,11696,-445,160,-79
-344,-10064,11748,-442,118,-87
-312,-10060,11492,-462,142,-60
-348,-10088,11608,-441,171,-69
-308,-10096,11724,-424,147,-69
-384,-10036,11620,-418,182,-96
-280,-10108,11648,-393,158,-80
-308,-9984,11576,-401,151,-76
-328,-9992,11584,-411,150,-59
-240,-10028,11700,-399,145,-69
-240,-10048,11800,-423,120,-67
-320,-10072,11712,-443,130,-68
-372,-10076,11660,-471,143,-93
-388,-10108,11572,-435,138,-86
-320,-10000,11792,-440,154,-75
-348,-10044,11488,-417,169,-80
-336,-9968,11532,-396,163,-52
-284,-10036,11676,-409,142,-83
-308,-10124,11788,-406,151,-80
-296,-10112,11724,-412,167,-73
-348,-9996,11608,-433,167,-71
-392,-9924,11656,-436,132,-81
-312,-10064,11636,-448,122,-74
-340,-10012,11700,-435,129,-81
-360,-10048,11636,-429,130,-66
-400,-9992,11636,-417,161,-87
-360,-10008,11656,-410,151,-94
-220,-10016,11584,-417,150,-78
-312,-10060,11576,-411,151,-60
-256,-10056,11628,-418,143,-68
-400,-10060,11792,-433,154,-75
-308,-9992,11724,-434,136,-80
-500,-9944,11564,-432,165,-110
-272,-10004,11760,-426,138,-63
-260,-9968,11580,-431,115,-81
-228,-9984,11744,-413,116,-91
-300,-9996,11584,-424,159,-80
-316,-10008,11560,-425,164,-78
-368,-10028,11560,-421,106,-78
-296,-10068,11684,-443,141,-91
-328,-10136,11712,-431,127,-74
-308,-10100,11680,-436,161,-83
-296,-10108,11656,-446,156,-70
-328,-9992,11684,-418,150,-84
-324,-10048,11676,-428,155,-64
-304,-9992,11560,-427,138,-70
-320,-10052,11608,-398,161,-87
-336,-10080,11784,-437,113,-72
-260,-10012,11792,-435,126,-95
-340,-10076,11684,-442,158,-93
-180,-9992,11620,-415,155,-90
-196,-9964,11500,-438,157,-76
-376,-10052,11548,-418,142,-99
-340,-10104,11708,-430,138,-78
-328,-9924,11532,-421,152,-80
-220,-10020,11640,-402,141,-70
-320,-10036,11848,-391,165,-66
-312,-9996,11580,-387,151,-79
-312,-10004,11804,-422,163,-54
-336,-9940,11556,-442,137,-106
-468,-9944,11756,-454,106,-76
-256,-10036,11564,-445,132,-94
-292,-10096,11612,-433,144,-95
-360,-10004,11660,-438,156,-80
-304,-9956,11596,-433,152,-88
-380,-10076,11712,-421,135,-70
-296,-10012,11668,-407,154,-60
-372,-9976,11600,-400,153,-73
-316,-10076,11644,-431,152,-74
-372,-10044,11764,-436,134,-73
-284,-10004,11740,-420,142,-60
-404,-10068,11604,-414,194,-81
-316,-9968,11696,-419,145,-91
-324,-10040,11544,-412,147,-85
-352,-9976,11628,-406,143,-79
-372,-10040,11692,-407,134,-77
-240,-9952,11656,-422,138,-89
-308,-10028,11620,-431,128,-86
-456,-10096,11672,-439,163,-84
-356,-10008,11712,-442,134,-71
-320,-10052,11736,-442,152,-70
-340,-9956,11544,-396,143,-90
-372,-10060,11668,-414,160,-82
-348,-10064,11608,-417,167,-63
-404,-10096,11848,-420,143,-68
-288,-10060,11560,-401,157,-70
-284,-10100,11736,-435,158,-74
-420,-9996,11676,-409,149,-78
-312,-10024,11684,-427,139,-60
-340,-10012,11772,-414,148,-110
-328,-9988,11728,-418,151,-72
-360,-10016,11556,-397,155,-94
-316,-9908,11628,-409,169,-95
-296,-9996,11520,-416,151,-85
-292,-10020,11700,-431,139,-103
-272,-10052,11704,-431,137,-70
-368,-10092,11728,-433,108,-85
-404,-10024,11476,-423,173,-68
-368,-10044,11736,-425,152,-79
-272,-10036,11660,-423,186,-74
-320,-10032,11556,-440,149,-44
-360,-10040,11700,-416,118,-62
-376,-10060,11648,-407,132,-55
-236,-10080,11448,-416,127,-90
-452,-10028,11672,-403,148,-83
-248,-10048,11668,-430,162,-66
-308,-9968,11608,-411,186,-62
-268,-10028,11856,-436,161,-63
-344,-10000,11744,-447,154,-75
-340,-9940,11736,-447,156,-70
-404,-10056,11736,-441,141,-82
-324,-10004,11592,-445,121,-66
-276,-10020,11544,-425,127,-79
-320,-10076,11592,-407,162,-68
-268,-10048,11536,-408,168,-81
-312,-10068,11628,-422,175,-63
-428,-10052,11732,-439,141,-58
-376,-10000,11792,-456,157,-101
-308,-10032,11500,-458,116,-87
-220,-9996,11664,-437,127,-85
-280,-10048,11588,-421,126,-105
-260,-9972,11632,-396,149,-83
-296,-10108,11680,-386,170,-77
-332,-10100,11700,-383,189,-73
-280,-10000,11616,-398,172,-91
-372,-10024,11648,-442,141,-81
-408,-9988,11728,-461,128,-74
-364,-10072,11524,-473,116,-77
-284,-10000,11528,-470,105,-69
-220,-9936,11664,-438,135,-67
-412,-10064,11644,-407,137,-89
-296,-10168,11672,-413,158,-71
-328,-9976,11704,-402,175,-99
-292,-9924,11624,-392,162,-83
-360,-10076,11604,-410,144,-78
-320,-10064,11584,-418,136,-49
-272,-10028,11796,-438,130,-73
-344,-10104,11680,-440,137,-72
-296,-10064,11688,-442,119,-79
-356,-10032,11780,-423,169,-86
-380,-10068,11648,-442,137,-89
-372,-10052,11800,-398,151,-77
-284,-9988,11732,-387,180,-76
-392,-9976,11596,-397,212,-66
-264,-10064,11672,-415,177,-85
-368,-9908,11608,-421,122,-96
-316,-10052,11668,-456,153,-87
-332,-10024,11536,-449,126,-101
-252,-10076,11656,-431,157,-71
-348,-10092,11496,-450,169,-74
-272,-10008,11612,-411,183,-69
-232,-9964,11724,-377,216,-53
-392,-10032,11628,-378,179,-83
-340,-9992,11620,-381,175,-79
-304,-10068,11596,-400,156,-62
-296,-9984,11768,-427,141,-85
-332,-9984,11568,-461,132,-88
-404,-9996,11572,-438,140,-81
-380,-9892,11748,-431,158,-57
-384,-9984,11620,-410,200,-63
-324,-9932,11556,-385,207,-62
-292,-10000,11668,-385,201,-68
-388,-9936,11728,-366,207,-78
-332,-9952,11676,-398,157,-68
-332,-9960,11704,-402,135,-87
-452,-10064,11676,-410,126,-71
-304,-10060,11544,-456,133,-75
-344,-10076,11740,-437,163,-64
-348,-10060,11620,-417,173,-99
-316,-10008,11700,-388,193,-64
-308,-10000,11544,-387,197,-56
-340,-9928,11644,-401,181,-79
-392,-10008,11632,-409,175,-68
-328,-10032,11552,-404,172,-73
-408,-9936,11804,-377,160,-68
-336,-10016,11740,-386,142,-87
-220,-9968,11764,-368,157,-56
-384,-10096,11764,-393,177,-76
-340,-10016,11624,-404,217,-63
-236,-10132,11676,-432,190,-75
-360,-9952,11656,-435,168,-55
-444,-9976,11564,-454,152,-63
-352,-10012,11600,-443,129,-69
-208,-9960,11712,-437,129,-64
-424,-10008,11568,-389,124,-82
-284,-10004,11616,-374,178,-67
-400,-10040,11732,-407,189,-46
-356,-10088,11604,-388,210,-80
-352,-10020,11612,-380,207,-63
-308,-9992,11680,-387,203,-57
-408,-9976,11612,-375,194,-48
-344,-9932,11624,-409,145,-63
-316,-9972,11692,-399,186,-43
-272,-9880,11868,-439,141,-62
-344,-9972,11756,-375,176,-76
-416,-9988,11612,-431,164,-75
-280,-9996,11720,-416,206,-76
-332,-10040,11696,-373,189,-83
-424,-9912,11556,-388,168,-79
-388,-10080,11500,-388,175,-68
-308,-10080,11580,-441,55,-82
-384,-9928,11676,-451,67,-102
-396,-9892,11712,-486,8,-84
-336,-10080,11784,-464,59,-75
-420,-9944,11912,-502,48,-87
-308,-10020,11820,-450,88,-77
-316,-10048,11740,-474,84,-91
-388,-9924,11568,-489,80,-77
-376,-9840,11724,-655,47,-70
-396,-10024,11888,-799,25,-30
-332,-10120,11552,-758,-57,-109
-484,-10112,11672,-565,-55,-134
-464,-9964,11596,-529,-123,-184
-436,-10036,11596,-563,-131,-173
-204,-9980,11696,-583,-208,-266
-288,-10016,11584,-542,-160,-287
-352,-9944,11380,-641,-186,-249
-240,-9984,12012,-774,-280,-276
-284,-9940,11748,-1053,-317,-268
-300,-10028,11900,-1252,-474,-297
-332,-10112,11784,-1418,-576,-365
-852,-10240,12048,-1548,-957,-502
-16,-10088,11424,-1569,-842,-491
188,-9960,11168,-1422,-762,-437
-432,-10020,12036,-1525,-1048,-302
-12,-10100,11812,-1863,-1171,-279
400,-10460,11196,-2063,-1213,-12
-188,-10272,12240,-2058,-2022,403
828,-9828,10532,-1407,-1999,918
-300,-10156,12256,-948,-2476,1214
956,-9872,10728,-1417,-2424,839
-400,-9992,12704,-2461,-2241,240
-296,-9988,12832,-4093,-2072,-498
-28,-10204,12636,-5761,-967,-838
1788,-10960,10168,-2654,-5679,415
1072,-9724,10876,-1997,-5641,2562
-232,-10576,11812,-2219,-5804,2393
-444,-10636,12576,-2509,-7009,2200
-112,-10532,13260,-3745,-8185,1933
-132,-10772,12588,-5302,-8680,1909
-24,-10712,12704,-6034,-9941,1381
-268,-11120,12564,-6591,-11508,486
1492,-11380,12676,-8371,-12582,-1146
812,-11156,13088,-10225,-13118,-2628
756,-11572,11748,-11673,-14203,-2732
784,-11548,10336,-10661,-15115,-3040
1976,-11536,9288,-8966,-15325,-3166
3132,-11036,11160,-10279,-12101,-3647
2540,-12396,11320,-11135,-9926,-2329
1728,-13568,10504,-10333,-9547,-1060
1936,-14280,10520,-8486,-9899,-378
2452,-14140,10572,-6828,-10700,551
3024,-13560,10260,-5501,-12010,721
4108,-12436,9736,-5331,-12970,20
3608,-11024,8872,-4868,-12378,-563
3828,-12744,10372,-6148,-12095,277
3720,-12896,9904,-7332,-11123,1453
2952,-12656,9264,-7526,-11220,2563
3224,-12732,8644,-6426,-10430,3728
3360,-12896,8324,-5832,-9443,5051
2748,-12388,7928,-7663,-11482,7040
2436,-12276,7960,-11687,-16694,9358
-388,-10828,5832,-17358,-25482,12662
1864,-13300,9744,-15704,-28547,18490
6156,-15208,7056,-11380,-22791,18176
7060,-16128,4788,-9224,-14766,15885
6392,-14876,5636,-8348,-10158,12882
4104,-14160,6628,-8380,-10565,11326
3140,-13248,6176,-8934,-13951,10212
2884,-13472,4804,-8792,-15376,9998
2708,-13744,4592,-8510,-14306,10740
2496,-14332,5544,-7898,-13644,11548
3520,-13776,5648,-8873,-15391,11216
4164,-14296,4480,-10092,-15648,11171
4792,-14736,3652,-10209,-13362,9873
5164,-15504,3052,-10552,-11624,7978
5132,-16060,3312,-10483,-9798,5895
4128,-16812,4316,-8950,-9004,4126
2992,-16252,4184,-6186,-8776,2750
4680,-11280,-4644,-8070,-7949,2054
1644,-14252,2420,-12710,-11210,2556
1676,-14868,4212,-11870,-12204,4875
2972,-16212,3216,-9338,-11148,6496
3600,-16516,2732,-6961,-10660,5937
3116,-15284,1028,-6548,-10418,4971
2932,-14608,-216,-8279,-10654,4691
2088,-15616,796,-9456,-10924,4931
1744,-16724,2156,-9900,-12327,5230
2812,-16584,2084,-9070,-13346,5610
2540,-15600,1084,-8523,-12911,6100
2924,-16588,1352,-8946,-13765,6435
2684,-16712,28,-7629,-12854,5996
1604,-16676,-568,-6103,-10835,6240
2732,-16740,-380,-5460,-10181,6001
1932,-16092,-268,-5771,-10344,6547
1840,-16236,12,-5976,-11451,6786
2524,-16528,576,-5353,-11470,6667
2868,-16904,-644,-4935,-10998,6077
2508,-16576,-856,-4582,-10459,5362
1200,-16068,-192,-4225,-10701,6077
972,-15920,-608,-3324,-10897,6804
1300,-16004,-1548,-3351,-10269,7900
1216,-16640,-1704,-4094,-10410,8006
2200,-16760,-1492,-4780,-11922,7178
1932,-16468,-1396,-5857,-12039,6528
900,-15912,-1220,-5586,-11608,6426
120,-16060,-1312,-5173,-10669,7209
776,-16756,-1236,-4816,-11155,7657
1156,-16968,-1692,-4077,-11193,6680
808,-16620,-1940,-3976,-10754,5936
-68,-15876,-1384,-4479,-11488,5778
-28,-14932,-1092,-4559,-12565,6148
360,-15388,-1304,-4327,-12825,6305
552,-15416,-1540,-3805,-12211,6278
788,-16100,-1844,-3303,-11194,5777
368,-16532,-2212,-3446,-10881,5007
-220,-16012,-2424,-3388,-10514,4093
-1744,-15168,-1904,-4139,-11941,3442
-392,-16016,-2124,-3995,-11946,2893
-972,-15532,-2900,-3912,-10379,2105
-2168,-15384,-2660,-3928,-9646,1602
-2204,-16068,-2976,-3780,-8918,-148
-2816,-16560,-4148,-3708,-7007,-2515
-3804,-16880,-3408,-3055,-5860,-3691
-3476,-17184,-3060,-1468,-4274,-4935
-3284,-17156,-3044,421,-2325,-5989
-3712,-16536,-3812,990,-1329,-6688
-3356,-17052,-4240,132,-1448,-7951
-2940,-17612,-4340,-906,-2017,-9183
-2424,-17784,-3576,-648,-1368,-10921
-2216,-17596,-3540,109,565,-13073
-1952,-17668,-3876,362,2408,-15260
-860,-17164,-3228,-19,3633,-16441
-1172,-17552,-3188,-591,4161,-17263
-500,-17192,-3200,-1122,5313,-17804
36,-17796,-3412,-1470,6553,-18114
328,-17692,-3432,-1661,7455,-18472
692,-17828,-3548,-1752,8451,-18999
684,-17632,-3284,-1497,9058,-19717
1112,-17524,-2868,-1293,9384,-20577
1932,-17484,-3176,-1620,9677,-21662
3404,-17228,-2936,-2490,9509,-22733
4400,-17092,-2544,-2787,10498,-23163
4392,-16856,-2824,-3016,11088,-23204
4152,-16976,-2440,-2970,10349,-23651
5584,-16288,-2140,-2710,9928,-24338
5508,-16096,-2120,-2558,10684,-24717
6220,-15384,-2384,-2278,11192,-25587
6568,-14956,-2516,-2234,11355,-26105
7484,-14068,-1356,-2166,11686,-26947
7944,-14032,-1888,-2424,12439,-27191
8396,-14092,-1320,-2309,12084,-27149
8576,-12924,-1552,-2618,10922,-27143
9412,-12768,-1436,-2747,10793,-27247
9812,-12192,-1248,-2852,10401,-28021
10012,-11684,-1000,-3237,9521,-28412
10472,-12192,-1072,-3809,8041,-28949
11132,-11300,-684,-3619,8273,-29398
12408,-10180,-648,-3618,9105,-29264
12884,-9784,-752,-4356,9004,-28847
13316,-9920,-836,-4988,8949,-29062
14484,-9448,-732,-5479,9149,-29118
14196,-9100,-260,-5649,9198,-28942
14036,-9484,504,-5103,9502,-29108
14724,-8316,544,-4248,9557,-30161
14440,-7588,516,-3817,9428,-31015
14552,-5616,236,-4073,8089,-32208
14520,-4684,-716,-4768,7461,-31739
15596,-4212,-596,-5750,5656,-31266
16228,-4508,84,-6429,3855,-31242
17016,-4484,448,-6008,3005,-31853
16056,-3704,652,-5017,3805,-32168
17100,-2768,1248,-3855,4079,-32393
17680,-1996,704,-3205,3796,-31862
17160,-876,1312,-2863,3569,-31195
17332,-436,1320,-2704,2856,-29798
17264,456,1092,-2447,3105,-29075
16208,1944,1384,-2649,4573,-27928
16544,1908,1716,-3098,5307,-27974
16936,2344,1492,-3962,3971,-28580
16820,3396,1016,-4586,1639,-29751
17604,3312,1312,-4626,1391,-30390
17528,4284,2272,-3693,1392,-30521
17228,4676,2468,-2225,2247,-31090
14840,6140,2008,-1495,3998,-31525
15068,7924,232,-3583,2386,-32200
15724,8024,604,-5911,207,-32198
15280,7280,704,-6875,-298,-31852
15268,7304,2608,-6395,-154,-31620
15200,8576,2424,-5267,912,-32252
14680,9076,2552,-4503,1689,-32768
13224,10156,2884,-4085,2492,-32768
13816,10600,2212,-4169,2471,-32768
12272,10516,2588,-3834,1607,-32768
11984,10936,1036,-3986,1913,-32768
10088,12336,616,-5715,3453,-32768
10252,11508,744,-7431,1565,-32373
9296,11272,768,-7908,-1632,-30306
9444,12448,1224,-8482,-4412,-28234
9112,12272,1368,-8954,-6572,-27211
9652,11692,4008,-6636,-4551,-26223
9808,12624,3052,-5619,-4165,-25369
10380,12652,3628,-4606,-1802,-21666
9008,14320,3792,-2623,3623,-19101
8936,13068,4356,-1996,9978,-17936
8672,12472,5144,-735,15173,-17365
6616,13688,4704,-494,15119,-17844
5328,15680,2836,-1079,13059,-18137
6044,15336,2012,-2861,10378,-17584
6116,16164,2560,-4528,6073,-16006
7412,14776,1664,-4320,-923,-13592
8644,14168,2928,-4741,-2406,-8811
7664,11828,3708,-2581,-749,-4735
5976,10880,3708,966,3141,-2716
6432,12488,3152,3814,5719,-869
5128,15548,2508,5236,7507,-150
3884,19224,1728,3797,5894,-38
6456,16176,1424,1135,1459,-7621
676,15744,6100,-204,-545,-7920
-540,15672,5116,-397,1832,-9404
5892,14952,-376,515,2022,-10688
1116,13424,5412,3282,9281,-10434
1360,14112,6508,1515,5803,-11035
-5484,22616,16380,-6242,-1819,-12594
1940,11856,1876,-709,4477,-12798
1008,14088,1688,2501,3048,-13360
3044,15880,716,2184,-487,-13964
3348,15524,2512,3142,-1440,-13424
2772,15692,2560,3440,-2744,-12500
1656,14528,3172,2909,-4769,-12573
-752,16500,6176,-3720,-2974,-15680
388,13244,5984,-4183,4309,-18152
-2048,14484,6840,-4802,1058,-18200
1860,18108,2160,-4445,-1263,-18578
2556,17728,2964,-2992,2720,-18809
-272,16168,2312,-1153,6662,-19936
-1848,15024,1900,-802,6987,-21645
-4036,13780,2148,-1092,4579,-23940
-6624,16644,3544,-1775,1573,-24569
-2120,16744,3204,-3853,-313,-25871
-4388,15428,2460,-1938,851,-26326
-4496,14368,4360,-1501,-4357,-26519
-2952,14592,3868,-2663,-1520,-23916
-1288,13880,2608,-3260,2868,-19606
-1924,13668,580,-2759,5560,-15032
-4672,13912,424,-980,3864,-11823
-5536,14748,2096,872,-512,-11182
-4292,15292,3348,446,-1922,-9812
-5940,15352,4488,-1167,-1891,-9529
-7196,16744,6096,-3606,-3431,-10350
-6436,15532,6052,-7024,-4365,-11002
-4420,13876,4556,-5219,-2629,-11946
-6552,11800,2692,-5346,2376,-12951
-7428,15780,3116,-7198,3154,-9778
-5132,15856,3348,-10071,962,-9019
-2752,15284,3292,-10496,426,-13397
-5464,13984,3744,-9331,1528,-17171
-8848,12096,5000,-6563,1266,-17452
-7676,12268,5328,-5262,354,-16717
-8776,10088,4312,-6109,1233,-16837
-8476,10728,5420,-5338,-1282,-17160
-7964,9824,5004,-6478,-1842,-15385
-7884,8176,4760,-7663,-1698,-11927
-9548,8784,4776,-7485,-3936,-10136
-9940,10500,5656,-7276,-6377,-11357
-9872,12132,5964,-8382,-5560,-12900
-9404,11284,6248,-9904,-2597,-14772
-7544,9384,6044,-7806,-1493,-17906
-8328,6256,5440,-5910,-1123,-16910
-9048,5916,4836,-4051,-2388,-13845
-10988,7424,5932,-3520,-4578,-11365
-11928,9440,6396,-4083,-5419,-11701
-11196,9832,8120,-5622,-5427,-13226
-10972,7888,8700,-7846,-5850,-12067
-11816,5512,7476,-9531,-5796,-7998
-9844,5224,6864,-10005,-6737,-3930
-7836,5400,11368,-9026,-4589,-1708
-11860,10192,7744,-7835,-1358,-1181
-12016,10572,8640,-3486,-1539,-1462
-10884,9756,8952,685,-84,-2497
-7912,8500,7204,1711,4950,-5364
-7532,7600,5816,-858,8223,-6109
-9468,8728,6844,-2857,7149,-5026
-10328,6560,5556,1156,4088,-3581
-8196,6288,6420,6765,1478,-2855
-7684,6436,8016,8844,4543,-2479
-9784,6872,8216,8042,5152,-3827
-11096,6348,8236,6575,2175,-4588
-12356,5260,6988,6913,-3494,-4217
-14332,8520,7656,-3952,3616,-5457
-11248,8516,8576,-2459,1103,-6659
-11988,7272,7524,-786,1332,-7678
-11304,7860,7404,643,-606,-5519
-11784,10376,7452,-5,-314,-4169
-10004,7760,7392,-115,-2296,-1293
-10504,8320,6696,-1645,-2260,1334
-11452,5964,7268,-2081,-3224,2331
-12392,4008,4984,-1436,-2675,598
-11660,8132,6268,-580,-499,-1451
-12356,5524,8880,1379,-2934,-1766
-11988,3432,9168,6183,-8061,-3683
-11024,6296,6340,7577,-7868,-5613
-10524,7392,4864,4759,-4272,-6421
-11840,7420,4720,-3083,2280,-4093
-11300,5092,5088,-4957,4389,-5787
-11556,4824,4820,-7457,7321,-7290
-11712,4308,6088,-5748,10156,-10800
-11416,6020,7344,-3025,9541,-12919
-12048,9400,8928,-4468,8201,-9241
-10344,8552,8288,-1209,4448,-7553
-11608,4308,5788,-2465,4588,-7205
-11692,3244,5936,-3261,6323,-9208
-11916,4780,5476,-3132,7492,-11067
-12720,7060,5636,-3324,8855,-10525
-12956,7528,6604,-2402,8748,-8952
-12988,7140,6936,-1050,7425,-7127
-12960,5704,6188,-501,5655,-5584
-13160,4424,13840,2363,-779,-3665
-12308,5632,6240,3874,-2650,-2752
-12812,3936,4788,3109,-3310,-2473
-12768,2840,10088,3053,-5648,-3318
-11264,-4112,-8004,-936,2304,-5835
-13964,4636,5336,-5271,7648,-10257
-13912,2488,5944,-4688,8608,-10781
-12676,3224,6104,-3998,8924,-11303
-13676,3740,5424,-3540,8444,-10956
-13680,4616,4880,-3437,8834,-10504
-14020,3540,4100,-2777,9279,-10344
-14568,3096,4904,-1837,8661,-9882
-15708,3468,5284,-1536,6532,-8192
-14620,4664,5692,-3643,4854,-5004
-13740,2888,4116,-3756,4751,-4283
-13388,2056,5204,-3678,4694,-4738
-14800,1256,5296,-4067,3879,-4022
-14952,1156,4800,-3689,3195,-2567
-14468,868,4760,-2534,3722,-2275
-14180,1028,4040,-803,4401,-2969
-14408,1968,4020,220,3900,-3537
-14036,2512,4372,-1010,1563,-2931
-14072,2396,3780,-3619,-702,-2033
-13444,1272,4960,-5016,-2838,-1978
-14908,1604,4428,-5419,-3599,-1277
-14680,2164,3776,-4936,-2630,-958
-14444,2392,4000,-4187,-1188,-947
